complaint_id,customer_id,issue_type,severity,complaint_date,resolution_status,resolution_date
CMP01102,CUST005698,Wrong Amount Charged,Low,26-12-2024,Open,05-01-2025
CMP01103,CUST012115,Statement Error,Low,15-09-2022,Closed,15-10-2022
CMP01104,CUST003423,Reward Points Missing,Critical,17-08-2023,Open,16-08-2023
CMP01105,CUST012421,Reward Points Missing,Critical,02-09-2022,Open,10-03-2022
CMP01106,CUST000030,Interest Rate Query,Medium,30-09-2024,Closed,08-11-2024
CMP01107,CUST006782,App Not Working,High,13-08-2026,Resolved,24-08-2026
CMP01108,CUST010497,Card Not Received,Medium,26-07-2024,Resolved,27-07-2024
CMP01109,CUST004183,Reward Points Missing,High,08-03-2024,Open,15-09-2024
CMP01110,CUST002748,Interest Rate Query,Medium,04-09-2025,Closed,16-05-2025
CMP01111,CUST007190,App Not Working,Medium,16-05-2024,Pending Review,25-06-2024
CMP01112,CUST004165,Wrong Amount Charged,Low,28-11-2024,Open,01-11-2025
CMP01113,CUST008149,Interest Rate Query,High,19-12-2025,Resolved,14-01-2026
CMP01114,CUST011486,Statement Error,High,13-01-2025,Resolved,10-02-2025
CMP01115,CUST005026,Statement Error,Critical,03-01-2022,In Progress,02-01-2022
CMP01116,CUST010497,Fraudulent Charge,High,03-11-2024,Open,04-03-2024
CMP01117,CUST009395,Card Damaged,Medium,22-11-2023,Closed,27-11-2023
CMP01118,CUST000744,Interest Rate Query,Medium,14-04-2023,In Progress,24-05-2023
CMP01119,CUST014222,Interest Rate Query,High,30-06-2025,Open,10-07-2025
CMP01120,CUST010887,Late Fee Dispute,Medium,07-03-2025,Escalated,16-08-2023
CMP01121,CUST010074,Fraudulent Charge,High,24-01-2025,Resolved,16-08-2023
CMP01122,CUST012252,Wrong Amount Charged,Medium,08-02-2022,Resolved,17-03-2022
CMP01123,CUST010281,Interest Rate Query,High,07-04-2022,Resolved,22-05-2022
CMP01124,CUST002954,Reward Points Missing,Critical,26-04-2026,Resolved,06-06-2026
CMP01125,CUST007260,Billing Dispute,High,23-03-2022,Resolved,30-04-2022
CMP01126,CUST012993,Fraudulent Charge,Low,09-09-2025,Pending Review,21-10-2025
CMP01127,CUST001103,Wrong Amount Charged,Low,22-09-2025,Pending Review,22-09-2025
CMP01128,CUST007792,Statement Error,Low,09-12-2024,Pending Review,10-10-2024
CMP01129,CUST004629,Late Fee Dispute,Medium,04-02-2024,In Progress,15-03-2024
CMP01130,CUST005590,Late Fee Dispute,Low,15-12-2023,Pending Review,16-08-2023
CMP01131,CUST013311,Card Not Received,Low,18-05-2026,Escalated,18-05-2026
CMP01132,CUST007264,App Not Working,Low,17-12-2025,Escalated,25-01-2026
CMP01133,CUST008064,Reward Points Missing,Critical,24-01-2025,Closed,08-03-2025
CMP01134,CUST012938,Wrong Amount Charged,Low,19-10-2025,Open,29-11-2025
CMP01135,CUST002270,Billing Dispute,Low,17-05-2025,Pending Review,27-06-2025
CMP01136,CUST001030,Card Not Received,Medium,21-02-2025,Open,16-08-2023
CMP01137,CUST003659,Reward Points Missing,Low,14-09-2023,Resolved,23-09-2023
CMP01138,CUST008272,Interest Rate Query,Low,17-04-2023,In Progress,13-05-2023
CMP01139,CUST001599,Interest Rate Query,Low,03-04-2026,Escalated,16-08-2023
CMP01140,CUST005598,Reward Points Missing,Medium,23-03-2026,Resolved,05-05-2026
CMP01141,CUST006780,Interest Rate Query,High,01-12-2022,Open,27-12-2022
CMP01142,CUST009086,Card Not Received,Low,18-12-2022,Pending Review,28-01-2023
CMP01143,CUST002777,Card Not Received,Low,18-06-2025,Open,21-07-2025
CMP01144,CUST008858,Card Not Received,Low,06-06-2024,In Progress,16-06-2024
CMP01145,CUST013998,Late Fee Dispute,High,28-09-2022,Resolved,15-10-2022
CMP01146,CUST005451,Card Not Received,Critical,30-04-2022,Escalated,06-01-2022
CMP01147,CUST012019,Statement Error,Medium,19-07-2022,Closed,20-08-2022
CMP01148,CUST012690,Late Fee Dispute,Medium,02-01-2025,Open,02-06-2025
CMP01149,CUST002778,App Not Working,Low,02-03-2025,In Progress,16-08-2023
CMP01150,CUST002372,Statement Error,Low,21-12-2024,Pending Review,19-01-2025
CMP01151,CUST010050,Card Not Received,Medium,22-12-2022,Open,01-08-2023
CMP01152,CUST002932,Fraudulent Charge,High,29-01-2026,Resolved,02-10-2026
CMP01153,CUST007780,Card Not Received,Medium,14-04-2025,Open,05-09-2025
CMP01154,CUST010662,Late Fee Dispute,Critical,08-05-2022,Resolved,16-08-2023
CMP01155,CUST000605,Late Fee Dispute,Low,26-02-2025,In Progress,04-03-2025
CMP01156,CUST010873,Fraudulent Charge,High,14-09-2024,In Progress,17-10-2024
CMP01157,CUST011479,App Not Working,High,12-03-2025,Pending Review,16-08-2023
CMP01158,CUST001266,Card Damaged,Critical,02-07-2022,Pending Review,16-08-2023
CMP01159,CUST009883,Card Damaged,Low,28-12-2023,Closed,01-05-2024
CMP01160,CUST007857,Interest Rate Query,Low,18-01-2026,In Progress,12-02-2026
CMP01161,CUST014501,Fraudulent Charge,Medium,24-06-2022,Open,07-06-2022
CMP01162,CUST005292,Statement Error,Low,31-10-2023,Open,16-11-2023
CMP01163,CUST003364,Card Damaged,Medium,09-08-2026,Resolved,08-10-2026
CMP01164,CUST011223,Reward Points Missing,Medium,29-07-2024,Open,09-06-2024
CMP01165,CUST008056,Wrong Amount Charged,Medium,01-05-2022,Pending Review,17-01-2022
CMP01166,CUST014480,Wrong Amount Charged,Low,27-08-2023,Closed,10-02-2023
CMP01167,CUST014665,Card Not Received,Critical,22-07-2022,Open,26-07-2022
CMP01168,CUST001358,App Not Working,Low,15-08-2024,Resolved,22-08-2024
CMP01169,CUST000926,Late Fee Dispute,Low,01-09-2022,Resolved,22-01-2022
CMP01170,CUST002954,Wrong Amount Charged,High,08-02-2025,Resolved,14-09-2025
CMP01171,CUST011985,Fraudulent Charge,Low,16-07-2025,Escalated,28-07-2025
CMP01172,CUST009830,Late Fee Dispute,Low,21-02-2025,Resolved,03-03-2025
CMP01173,CUST001160,Card Damaged,High,09-07-2022,Resolved,31-07-2022
CMP01174,CUST006865,Card Damaged,Medium,13-11-2022,Open,19-11-2022
CMP01175,CUST014445,Billing Dispute,High,24-02-2022,Pending Review,22-03-2022
CMP01176,CUST004266,Statement Error,Medium,02-08-2024,Escalated,03-09-2024
CMP01177,CUST009200,Interest Rate Query,Medium,15-05-2026,Resolved,19-06-2026
CMP01178,CUST013574,Interest Rate Query,High,08-05-2026,Open,08-11-2026
CMP01179,CUST010752,Statement Error,Low,17-02-2023,Escalated,16-03-2023
CMP01180,CUST010545,Statement Error,Low,16-08-2024,Resolved,21-08-2024
CMP01181,CUST014361,App Not Working,Medium,10-06-2022,Open,19-06-2022
CMP01182,CUST013909,Interest Rate Query,High,18-09-2023,Pending Review,16-08-2023
CMP01183,CUST006285,Statement Error,Low,04-02-2023,Pending Review,16-08-2023
CMP01184,CUST011441,Billing Dispute,Medium,09-10-2022,Closed,16-08-2023
CMP01185,CUST008998,Card Not Received,Medium,28-06-2026,In Progress,08-03-2026
CMP01186,CUST001897,Billing Dispute,Low,04-04-2025,Closed,18-04-2025
CMP01187,CUST011027,App Not Working,Medium,24-10-2022,Open,11-06-2022
CMP01188,CUST005771,Billing Dispute,Low,16-10-2025,Open,17-10-2025
CMP01189,CUST001725,Card Damaged,High,14-03-2023,Resolved,31-03-2023
CMP01190,CUST010679,App Not Working,High,16-02-2023,Open,02-03-2023
CMP01191,CUST001927,Fraudulent Charge,High,29-05-2026,Open,27-06-2026
CMP01192,CUST002238,Statement Error,Medium,27-02-2025,Resolved,22-03-2025
CMP01193,CUST008793,Interest Rate Query,Medium,06-12-2023,Escalated,08-07-2023
CMP01194,CUST008512,Fraudulent Charge,Medium,05-09-2022,Pending Review,16-08-2023
CMP01195,CUST011494,Card Damaged,Critical,01-06-2024,Open,13-01-2024
CMP01196,CUST001324,Billing Dispute,Medium,19-02-2024,In Progress,06-03-2024
CMP01197,CUST005941,Wrong Amount Charged,Low,17-10-2023,Resolved,29-11-2023
CMP01198,CUST012547,Late Fee Dispute,High,27-10-2025,In Progress,06-12-2025
CMP01199,CUST005039,Interest Rate Query,Medium,24-04-2022,Escalated,24-04-2022
CMP01200,CUST008513,Late Fee Dispute,High,29-04-2026,Open,16-08-2023
CMP01201,CUST003803,Reward Points Missing,High,02-07-2024,Open,16-08-2023
CMP01202,CUST006660,Billing Dispute,Medium,17-11-2024,Pending Review,12-09-2024
CMP01203,CUST013396,Reward Points Missing,Medium,16-06-2026,In Progress,16-08-2023
CMP01204,CUST009333,Reward Points Missing,Low,10-09-2024,Closed,13-11-2024
CMP01205,CUST014612,Wrong Amount Charged,Low,07-01-2023,Escalated,15-07-2023
CMP01206,CUST014578,Reward Points Missing,High,01-01-2025,Closed,01-09-2025
CMP01207,CUST004207,Interest Rate Query,Medium,08-04-2025,In Progress,13-04-2025
CMP01208,CUST004466,Late Fee Dispute,High,26-07-2024,Open,07-08-2024
CMP01209,CUST002743,Interest Rate Query,Medium,03-05-2026,Resolved,06-10-2026
CMP01210,CUST003235,Card Damaged,High,30-01-2026,Pending Review,24-02-2026
CMP01211,CUST003344,Card Not Received,Medium,11-01-2025,Open,08-12-2025
CMP01212,CUST011278,Reward Points Missing,Medium,04-10-2025,In Progress,16-08-2023
CMP01213,CUST004554,Card Damaged,Medium,12-01-2024,In Progress,24-02-2024
CMP01214,CUST008921,Interest Rate Query,Low,05-07-2026,Open,27-05-2026
CMP01215,CUST004378,App Not Working,Critical,19-11-2024,Resolved,30-12-2024
CMP01216,CUST000332,App Not Working,Medium,11-12-2025,Escalated,25-12-2025
CMP01217,CUST008566,Card Damaged,Low,03-11-2022,Resolved,21-03-2022
CMP01218,CUST005889,Statement Error,Low,18-04-2024,Resolved,Low
CMP01219,CUST008952,Card Damaged,High,14-11-2022,In Progress,12-06-2022
CMP01220,CUST010768,Billing Dispute,Low,28-04-2023,Resolved,18-05-2023
CMP01221,CUST004102,Late Fee Dispute,Low,19-12-2025,Resolved,19-12-2025
CMP01222,CUST014026,Card Not Received,High,22-09-2025,Closed,15-10-2025
CMP01223,CUST013726,Fraudulent Charge,Medium,22-10-2025,Pending Review,22-11-2025
CMP01224,CUST004978,App Not Working,High,17-06-2022,Resolved,16-08-2023
CMP01225,CUST009636,Billing Dispute,Low,04-08-2024,Resolved,09-05-2024
CMP01226,CUST005897,Card Not Received,Low,07-08-2024,Open,29-07-2024
CMP01227,CUST009103,Card Not Received,Critical,23-10-2024,Resolved,03-12-2024
CMP01228,CUST005732,Fraudulent Charge,Low,20-11-2024,Open,01-04-2025
CMP01229,CUST014563,Late Fee Dispute,Low,30-10-2024,Open,11-11-2024
CMP01230,CUST008863,Billing Dispute,Low,02-03-2022,Pending Review,16-08-2023
CMP01231,CUST011575,Late Fee Dispute,Low,19-10-2024,Closed,07-11-2024
CMP01232,CUST012349,Reward Points Missing,Critical,05-05-2022,Pending Review,15-05-2022
CMP01233,CUST008090,Billing Dispute,Medium,26-03-2024,Open,15-04-2024
CMP01234,CUST008837,Interest Rate Query,Medium,20-01-2026,Open,16-08-2023
CMP01235,CUST006851,Interest Rate Query,High,04-10-2024,Resolved,17-10-2024
CMP01236,CUST000519,Card Not Received,High,11-05-2026,Open,23-05-2026
CMP01237,CUST013015,Fraudulent Charge,Low,15-05-2023,Pending Review,18-06-2023
CMP01238,CUST005329,Interest Rate Query,Critical,26-01-2024,Closed,17-02-2024
CMP01239,CUST012565,Card Not Received,High,09-03-2023,Open,10-09-2023
CMP01240,CUST009730,App Not Working,Medium,07-04-2023,Closed,09-04-2023
CMP01241,CUST005172,Reward Points Missing,High,23-01-2025,Pending Review,09-02-2025
CMP01242,CUST013328,App Not Working,Low,02-11-2022,Pending Review,16-03-2022
CMP01243,CUST001336,Wrong Amount Charged,Medium,27-04-2026,Open,16-08-2023
CMP01244,CUST010277,Fraudulent Charge,Critical,08-11-2022,Resolved,21-08-2022
CMP01245,CUST009606,Billing Dispute,High,20-08-2022,Escalated,01-10-2022
CMP01246,CUST011098,Card Damaged,Critical,25-06-2022,Resolved,31-07-2022
CMP01247,CUST002495,Statement Error,Low,28-12-2024,Resolved,22-01-2025
CMP01248,CUST007042,Statement Error,Critical,25-06-2025,Open,08-09-2025
CMP01249,CUST008053,Fraudulent Charge,Low,05-12-2022,Pending Review,12-06-2022
CMP01250,CUST014517,Wrong Amount Charged,High,05-04-2023,Open,06-05-2023
CMP01251,CUST012198,Wrong Amount Charged,Low,05-08-2023,Pending Review,27-08-2023
CMP01252,CUST014839,Fraudulent Charge,Low,22-05-2026,Open,06-03-2026
CMP01253,CUST000143,Interest Rate Query,High,19-05-2025,Resolved,06-06-2025
CMP01254,CUST012339,Card Not Received,Low,08-03-2024,In Progress,10-03-2024
CMP01255,CUST008515,Reward Points Missing,Low,24-02-2024,Resolved,29-02-2024
CMP01256,CUST010484,Reward Points Missing,Low,22-07-2023,Resolved,08-12-2023
CMP01257,CUST012164,Card Not Received,High,18-10-2024,Escalated,14-11-2024
CMP01258,CUST014303,Wrong Amount Charged,High,04-05-2022,Escalated,19-05-2022
CMP01259,CUST009463,Interest Rate Query,Medium,11-06-2025,Resolved,18-06-2025
CMP01260,CUST006991,Interest Rate Query,High,20-02-2025,Pending Review,05-03-2025
CMP01261,CUST002007,App Not Working,High,24-03-2024,Resolved,14-04-2024
CMP01262,CUST011462,Card Damaged,High,27-07-2022,Resolved,26-08-2022
CMP01263,CUST014761,Fraudulent Charge,Medium,03-05-2026,Resolved,08-03-2026
CMP01264,CUST001799,Card Not Received,High,02-01-2026,Resolved,16-08-2023
CMP01265,CUST011335,Billing Dispute,Medium,04-05-2023,Closed,21-04-2023
CMP01266,CUST013993,Card Damaged,High,04-11-2025,Resolved,05-05-2025
CMP01267,CUST002007,Interest Rate Query,High,29-12-2022,Pending Review,16-08-2023
CMP01268,CUST002504,Billing Dispute,Low,23-06-2025,Pending Review,08-06-2025
CMP01269,CUST014705,Fraudulent Charge,High,21-08-2024,Pending Review,16-08-2023
CMP01270,CUST001560,Interest Rate Query,Medium,06-01-2024,Closed,15-02-2024
CMP01271,CUST008433,Reward Points Missing,Low,09-12-2025,Resolved,14-12-2025
CMP01272,CUST010820,App Not Working,Low,09-11-2025,Open,05-10-2025
CMP01273,CUST014185,Wrong Amount Charged,Low,09-06-2024,In Progress,Low
CMP01274,CUST002019,Late Fee Dispute,Medium,08-10-2023,Closed,20-09-2023
CMP01275,CUST009351,Interest Rate Query,Critical,06-09-2023,Resolved,09-11-2023
CMP01276,CUST010218,Card Damaged,Medium,13-10-2023,Closed,17-11-2023
CMP01277,CUST008519,Late Fee Dispute,Medium,10-06-2022,Resolved,07-12-2022
CMP01278,CUST009567,Statement Error,Low,10-08-2025,In Progress,10-09-2025
CMP01279,CUST001473,Late Fee Dispute,Low,28-07-2025,Open,08-09-2025
CMP01280,CUST013907,Interest Rate Query,Medium,10-04-2023,Pending Review,30-10-2023
CMP01281,CUST008012,Interest Rate Query,Low,06-06-2024,Open,22-06-2024
CMP01282,CUST011827,Billing Dispute,Low,14-04-2026,Closed,22-04-2026
CMP01283,CUST014658,Interest Rate Query,Critical,16-03-2024,Open,14-04-2024
CMP01284,CUST011404,Reward Points Missing,Low,04-10-2022,Pending Review,05-10-2022
CMP01285,CUST011771,Interest Rate Query,Medium,07-02-2025,Open,10-07-2025
CMP01286,CUST000884,Card Damaged,Low,18-11-2024,Closed,12-09-2024
CMP01287,CUST013396,Reward Points Missing,Low,19-05-2022,Resolved,25-06-2022
CMP01288,CUST002569,Card Damaged,Low,08-06-2026,In Progress,07-10-2026
CMP01289,CUST006244,Card Not Received,Low,09-08-2022,Resolved,21-10-2022
CMP01290,CUST005873,Reward Points Missing,High,08-08-2024,Escalated,28-08-2024
CMP01291,CUST004784,Billing Dispute,Low,19-12-2022,Pending Review,19-12-2022
CMP01292,CUST009016,Interest Rate Query,Medium,04-07-2024,Open,16-08-2023
CMP01293,CUST010641,Fraudulent Charge,Low,19-09-2025,Pending Review,Low
CMP01294,CUST008918,Statement Error,High,03-05-2022,Resolved,04-07-2022
CMP01295,CUST001892,Card Not Received,Medium,29-10-2022,Open,12-12-2022
CMP01296,CUST003298,Statement Error,Critical,01-03-2026,Resolved,01-06-2026
CMP01297,CUST006813,Statement Error,Low,26-05-2023,Escalated,28-05-2023
CMP01298,CUST008006,Reward Points Missing,Low,15-05-2025,Resolved,06-11-2025
CMP01299,CUST006761,Reward Points Missing,High,07-06-2026,Escalated,06-08-2026
CMP01300,CUST010422,Statement Error,Low,03-03-2026,Closed,13-04-2026
CMP01301,CUST010297,Billing Dispute,Medium,10-02-2022,Open,26-10-2022
CMP01302,CUST008587,Card Not Received,Critical,09-10-2022,Pending Review,16-08-2023
CMP01303,CUST011303,Billing Dispute,Medium,12-06-2024,Escalated,16-08-2023
CMP01304,CUST008484,Interest Rate Query,Low,27-03-2024,Closed,30-04-2024
CMP01305,CUST004943,Card Not Received,Low,19-08-2026,Pending Review,21-09-2026
CMP01306,CUST014481,Statement Error,Low,29-08-2022,Pending Review,22-09-2022
CMP01307,CUST005714,Reward Points Missing,Low,13-03-2026,Pending Review,04-04-2026
CMP01308,CUST002642,App Not Working,High,04-12-2025,Resolved,16-08-2023
CMP01309,CUST010742,Late Fee Dispute,Low,16-01-2022,Pending Review,16-08-2023
CMP01310,CUST001331,App Not Working,Low,30-05-2025,Resolved,16-08-2023
CMP01311,CUST011096,Wrong Amount Charged,Medium,02-10-2023,In Progress,03-05-2023
CMP01312,CUST012792,Reward Points Missing,Low,28-11-2022,Closed,17-12-2022
CMP01313,CUST002880,Billing Dispute,High,03-06-2026,Resolved,23-03-2026
CMP01314,CUST013955,App Not Working,High,10-06-2023,Open,11-11-2023
CMP01315,CUST006672,Wrong Amount Charged,Low,06-08-2025,Escalated,06-09-2025
CMP01316,CUST000028,Card Damaged,Critical,06-02-2022,Escalated,15-03-2022
CMP01317,CUST013900,Card Not Received,Low,27-10-2024,Open,Low
CMP01318,CUST002093,Wrong Amount Charged,Low,31-10-2025,Resolved,16-08-2023
CMP01319,CUST002487,Fraudulent Charge,Low,07-06-2022,Open,08-12-2022
CMP01320,CUST008651,Interest Rate Query,Critical,20-03-2026,Escalated,16-08-2023
CMP01321,CUST007791,Late Fee Dispute,Critical,09-10-2025,Pending Review,10-09-2025
CMP01322,CUST002666,Wrong Amount Charged,High,06-10-2025,Closed,31-10-2025
CMP01323,CUST012223,Statement Error,Low,18-05-2023,Resolved,06-06-2023
CMP01324,CUST000465,Reward Points Missing,Critical,25-05-2023,Open,18-06-2023
CMP01325,CUST011403,Reward Points Missing,Low,02-06-2025,Open,19-03-2025
CMP01326,CUST002603,Reward Points Missing,High,15-07-2025,Pending Review,16-08-2023
CMP01327,CUST009713,Reward Points Missing,High,29-08-2023,Escalated,09-11-2023
CMP01328,CUST002910,Card Damaged,Medium,07-01-2024,Resolved,10-01-2024
CMP01329,CUST010590,App Not Working,Medium,14-10-2024,Open,14-10-2024
CMP01330,CUST012576,Statement Error,Low,07-10-2025,Open,07-10-2025
CMP01331,CUST001499,Fraudulent Charge,Critical,17-04-2023,Resolved,28-05-2023
CMP01332,CUST003191,App Not Working,Low,24-09-2025,Escalated,14-10-2025
CMP01333,CUST012545,App Not Working,High,28-02-2022,Closed,16-08-2023
CMP01334,CUST003557,Fraudulent Charge,Low,21-04-2026,Open,24-04-2026
CMP01335,CUST007454,Reward Points Missing,Low,03-06-2022,Open,20-04-2022
CMP01336,CUST006459,Wrong Amount Charged,High,01-05-2025,Pending Review,13-02-2025
CMP01337,CUST000146,Fraudulent Charge,Low,12-01-2022,Open,24-01-2022
CMP01338,CUST008888,Interest Rate Query,High,26-11-2024,Closed,28-11-2024
CMP01339,CUST004427,Interest Rate Query,Low,22-05-2025,Resolved,13-06-2025
CMP01340,CUST001628,Interest Rate Query,Critical,23-04-2022,In Progress,16-05-2022
CMP01341,CUST006193,Late Fee Dispute,Medium,03-10-2023,Resolved,22-04-2023
CMP01342,CUST011993,Card Not Received,Critical,07-10-2025,Resolved,11-09-2025
CMP01343,CUST010108,Card Not Received,High,24-11-2023,Closed,22-12-2023
CMP01344,CUST008438,Reward Points Missing,Low,30-10-2023,Closed,07-12-2023
CMP01345,CUST010920,Card Not Received,High,19-12-2023,Resolved,25-01-2024
CMP01346,CUST003382,Statement Error,Medium,09-07-2026,Open,25-07-2026
CMP01347,CUST011930,Fraudulent Charge,High,08-05-2024,Resolved,15-08-2024
CMP01348,CUST012559,Card Damaged,Low,24-08-2024,Resolved,18-09-2024
CMP01349,CUST001014,Card Damaged,High,02-08-2026,Resolved,16-08-2023
CMP01350,CUST011523,App Not Working,High,31-01-2026,Escalated,27-02-2026
CMP01351,CUST002731,Reward Points Missing,High,05-05-2026,Resolved,05-10-2026
CMP01352,CUST010658,Card Damaged,Medium,27-03-2023,Resolved,06-05-2023
CMP01353,CUST004579,Wrong Amount Charged,High,29-05-2023,Closed,27-06-2023
CMP01354,CUST004413,Wrong Amount Charged,Medium,14-05-2025,Pending Review,18-06-2025
CMP01355,CUST012150,Card Damaged,Low,31-03-2022,Open,17-04-2022
CMP01356,CUST012682,Card Not Received,Low,25-04-2023,Open,Low
CMP01357,CUST011665,App Not Working,Low,19-05-2026,Resolved,27-05-2026
CMP01358,CUST001598,App Not Working,Medium,10-08-2022,In Progress,16-08-2023
CMP01359,CUST004526,Interest Rate Query,Medium,10-02-2022,In Progress,17-10-2022
CMP01360,CUST007972,Reward Points Missing,Low,04-11-2023,Escalated,24-04-2023
CMP01361,CUST008387,App Not Working,High,28-12-2023,Open,01-08-2024
CMP01362,CUST014994,Reward Points Missing,Medium,02-09-2025,In Progress,26-09-2025
CMP01363,CUST002441,Card Damaged,Medium,16-11-2023,Open,21-12-2023
CMP01364,CUST000561,Billing Dispute,Critical,10-10-2023,Open,16-08-2023
CMP01365,CUST001903,Reward Points Missing,Low,08-02-2022,Resolved,24-02-2022
CMP01366,CUST006165,Billing Dispute,Low,26-11-2024,In Progress,12-11-2024
